menu_item_id,restaurant_id,item_name,category,is_veg,price
MENU17946_1029,REST17946,Mutton Biryani,Biryani,N,192.78
MENU17946_4615,REST17946,Gobi Manchurian,Starters,Y,155.32
MENU17946_0563,REST17946,Garlic Naan,Breads,Y,30.74
MENU10572_8362,REST10572,Vada,Snacks,Y,100.7
MENU10572_7761,REST10572,Bonda,Snacks,Y,138.35
MENU08961_0585,REST08961,Mutton Biryani,Biryani,N,232.86
MENU08961_5487,REST08961,Mutton Biryani,Biryani,N,240.68
MENU08961_0749,REST08961,Gobi Manchurian,Starters,Y,208.39
MENU08961_0702,REST08961,Gobi Manchurian,Starters,Y,142.62
MENU04601_0872,REST04601,Egg Fried Rice,Fried Rice,N,138.74
MENU04601_6138,REST04601,Fish Fry,Starters,N,146.02
MENU07288_0408,REST07288,Paneer Biryani,Biryani,Y,319.47
MENU07288_4830,REST07288,Laccha Paratha,Breads,Y,40.97
MENU07288_8399,REST07288,Paneer Biryani,Biryani,Y,256.54
MENU07288_4920,REST07288,Tandoori Roti,Breads,Y,72.04
MENU07288_1383,REST07288,Butter Naan,Breads,Y,71.83
MENU00048_4820,REST00048,Paneer Butter Masala,Curries,Y,268.93
MENU00048_4567,REST00048,Paneer Biryani,Biryani,Y,311.11
MENU00048_8464,REST00048,Butter Naan,Breads,Y,50.88
MENU00048_5577,REST00048,Gobi Manchurian,Starters,Y,145.29
MENU00048_4587,REST00048,Butter Chicken,Curries,N,262.26
MENU05288_4590,REST05288,Laccha Paratha,Breads,Y,43.3
MENU05288_9473,REST05288,Gobi Manchurian,Starters,Y,150.75
MENU05288_5537,REST05288,Butter Naan,Breads,N,26.74
MENU05288_0845,REST05288,Gobi Manchurian,Starters,Y,184.94
MENU12479_3260,REST12479,Fresh Lime Soda,Beverages,Y,117.09
MENU04933_0314,REST04933,Chicken Fried Rice,Fried Rice,N,199.95
MENU04933_4616,REST04933,Schezwan Fried Rice,Fried Rice,Y,206.06
MENU17913_3430,REST17913,French Fries,Fries,N,108.35
MENU17913_8726,REST17913,French Fries,Fries,N,121.27
MENU14281_6439,REST14281,Sweet Lassi,Beverages,Y,73.02
MENU14281_6331,REST14281,Paneer Tikka,Starters,Y,186.15
MENU08789_6291,REST08789,Masala Chai,Beverages,Y,98.34
MENU08789_6293,REST08789,Peri-Peri Fries,Fries,Y,151.51
MENU18224_9279,REST18224,Chicken Kathi Roll,Wraps,N,111.64
MENU18224_4367,REST18224,Veg Burger,Burgers,Y,171.01
MENU08018_7053,REST08018,Veg Wrap,Wraps,Y,177.43
MENU08018_6129,REST08018,Veg Wrap,Wraps,Y,189.27
MENU08018_8840,REST08018,Peri-Peri Fries,Fries,Y,113.66
MENU07916_5227,REST07916,Butter Naan,Breads,Y,70.55
MENU07916_2494,REST07916,Dal Tadka,Curries,Y,272.47
MENU07768_6869,REST07768,Chicken Burger,Burgers,N,173.88
MENU07768_1753,REST07768,Fresh Lime Soda,Beverages,Y,137.65
MENU07768_8155,REST07768,French Fries,Fries,N,144.81
MENU09462_3808,REST09462,Veg Pulao,Rice,Y,120.19
MENU09462_5455,REST09462,Rava Idli,Idli,Y,64.87
MENU17577_4219,REST17577,Egg Biryani,Biryani,N,207.46
MENU17577_0644,REST17577,Veg Cutlet,Starters,Y,211.12
MENU17577_7992,REST17577,Chicken 65,Starters,N,183.21
MENU17577_6383,REST17577,Paneer Biryani,Biryani,Y,310.87
MENU08685_4946,REST08685,Fresh Lime Soda,Beverages,Y,82.2
MENU08685_4128,REST08685,Pepperoni Pizza,Pizza,N,349.64
MENU08685_5195,REST08685,Cheesy Dip,Sides,Y,173.49
MENU08685_5617,REST08685,Chicken Wings,Sides,N,83.78
MENU09809_7528,REST09809,Masala Chai,Beverages,Y,92.74
MENU09809_2521,REST09809,Paneer Tikka,Starters,Y,133.46
MENU00337_6360,REST00337,Cold Coffee,Beverages,Y,96.88
MENU00337_0616,REST00337,Egg Biryani,Biryani,N,182.63
MENU09681_3299,REST09681,Gobi Manchurian,Starters,Y,177.77
MENU09681_5509,REST09681,Paneer Biryani,Biryani,Y,224.8
MENU09681_8848,REST09681,Veg Biryani,Biryani,Y,184.88
MENU03112_0801,REST03112,Fresh Lime Soda,Beverages,Y,134.86
MENU03112_2957,REST03112,Paneer Burger,Burgers,Y,150.15
MENU14438_4805,REST14438,Cold Coffee,Beverages,Y,77.22
MENU14438_7488,REST14438,Veg Cutlet,Starters,Y,135.69
MENU07013_9174,REST07013,Paneer Biryani,Biryani,Y,246.13
MENU07013_8296,REST07013,Fish Fry,Starters,N,163.49
MENU07998_4983,REST07998,Chicken Biryani,Biryani,N,290.92
MENU07998_5247,REST07998,Chicken Biryani,Biryani,N,284.31
MENU09272_6170,REST09272,Vada,Snacks,Y,83.97
MENU09272_8185,REST09272,Bonda,Snacks,Y,136.95
MENU12101_8708,REST12101,Veg Cutlet,Starters,Y,220.41
MENU12101_1198,REST12101,Veg Hakka Noodles,Noodles,Y,186.03
MENU12431_4633,REST12431,Veg Biryani,Biryani,Y,187.06
MENU07226_1900,REST07226,Egg Biryani,Biryani,N,223.5
MENU07226_2170,REST07226,Gobi Manchurian,Starters,Y,223.91
MENU07391_3871,REST07391,Gulab Jamun,Desserts,Y,87.9
MENU07391_7569,REST07391,Sweet Lassi,Beverages,N,125.58
MENU09137_4764,REST09137,Fresh Lime Soda,Beverages,Y,103.9
MENU09137_5425,REST09137,Cheesy Dip,Sides,Y,177.44
MENU09137_8209,REST09137,Fresh Lime Soda,Beverages,Y,122.29
MENU11536_0040,REST11536,Egg Fried Rice,Fried Rice,N,188.44
MENU11536_7590,REST11536,Chicken Fried Rice,Fried Rice,N,155.48
MENU11536_1954,REST11536,Chicken 65,Starters,N,147.64
MENU17443_9682,REST17443,Egg Roll,Wraps,N,113.85
MENU17443_8516,REST17443,Paneer Burger,Burgers,Y,161.12
MENU17443_4913,REST17443,Sweet Lassi,Beverages,Y,164.14
MENU17443_4019,REST17443,Chicken Burger,Burgers,N,135.21
MENU17443_6092,REST17443,Masala Chai,Beverages,Y,136.62
MENU11214_7670,REST11214,Fresh Lime Soda,Beverages,Y,143.95
MENU09097_7089,REST09097,Margherita Pizza,Pizza,Y,374.38
MENU09097_4250,REST09097,Cheesy Dip,Sides,Y,127.98
MENU09097_1976,REST09097,Chicken Tikka Pizza,Pizza,N,351.38
MENU09097_4434,REST09097,Chicken Tikka Pizza,Pizza,N,260.6
MENU10981_7652,REST10981,Fresh Orange Juice,Juices,Y,131.11
MENU10479_3568,REST10479,Greek Salad,Salads,Y,227.54
MENU10479_0455,REST10479,Chicken Protein Bowl,Bowls,N,270.19
MENU07783_3727,REST07783,Cold Coffee,Beverages,Y,142.78
MENU12024_2130,REST12024,Egg Dosa,Dosa,N,122.47
MENU12024_7995,REST12024,Veg Pulao,Rice,Y,178.94
MENU12024_5061,REST12024,Egg Fried Rice,Rice,N,127.54
MENU05153_6440,REST05153,Masala Chai,Beverages,Y,62.64
MENU05153_7858,REST05153,Gulab Jamun,Desserts,Y,134.6
MENU18099_0218,REST18099,Egg Fried Rice,Rice,N,126.2
MENU05529_8900,REST05529,Chicken Fried Rice,Fried Rice,N,204.51
MENU15009_6949,REST15009,Fish Fry,Starters,N,200.67
MENU15009_0721,REST15009,Paneer Tikka,Starters,Y,139.49
MENU15009_2812,REST15009,Paneer Tikka,Starters,Y,180.98
MENU15009_1483,REST15009,Veg Hakka Noodles,Noodles,Y,241.16
MENU10387_1332,REST10387,Cheesy Dip,Sides,Y,178.1
MENU10387_2324,REST10387,Cheesy Dip,Sides,Y,163.5
MENU02604_3971,REST02604,Veg Biryani,Biryani,Y,308.47
MENU02604_6551,REST02604,Masala Chai,Beverages,Y,70.86
MENU02604_6538,REST02604,Masala Chai,Beverages,Y,68.45
MENU02604_1970,REST02604,Masala Chai,Beverages,Y,84.81
MENU15230_0113,REST15230,Butter Naan,Breads,N,59.63
MENU15230_2185,REST15230,Butter Naan,Breads,Y,75.7
MENU03717_0986,REST03717,Fresh Lime Soda,Beverages,Y,145.72
MENU03717_1029,REST03717,Brownie with Ice Cream,Desserts,Y,149.17
MENU03717_2699,REST03717,Gulab Jamun,Desserts,Y,181.59
MENU13234_1202,REST13234,Mutton Biryani,Biryani,N,200.13
MENU13234_8653,REST13234,Chicken Tikka,Starters,N,152.14
MENU13234_4619,REST13234,Paneer Butter Masala,Curries,Y,272.22
MENU02708_5946,REST02708,Cheesy Dip,Sides,Y,164.84
MENU02708_0197,REST02708,Fresh Lime Soda,Beverages,Y,123.71
MENU02708_0094,REST02708,Masala Chai,Beverages,Y,85.42
MENU02708_9155,REST02708,Cold Coffee,Beverages,Y,103.07
MENU02708_6037,REST02708,Chicken Wings,Sides,N,102.39
MENU11028_7735,REST11028,Butter Naan,Breads,Y,78.37
MENU11028_4174,REST11028,Chicken 65,Starters,N,153.76
MENU03458_9109,REST03458,Veg Fried Rice,Fried Rice,Y,170.62
MENU03458_1086,REST03458,Egg Fried Rice,Fried Rice,N,155.86
MENU05505_2449,REST05505,Veg Cutlet,Starters,Y,209.22
MENU05505_3704,REST05505,Masala Chai,Beverages,Y,117.21
MENU10651_4175,REST10651,Brownie with Ice Cream,Desserts,N,121.49
MENU10651_2129,REST10651,Falooda,Desserts,Y,80.91
MENU18784_0532,REST18784,Paneer Biryani,Biryani,Y,299.88
MENU18784_4872,REST18784,Tandoori Roti,Breads,Y,53.5
MENU18784_5756,REST18784,Butter Naan,Breads,N,37.74
MENU15114_6622,REST15114,Gobi Manchurian,Starters,Y,177.99
MENU15114_2437,REST15114,Fish Fry,Starters,N,236.92
MENU15114_0861,REST15114,Fish Fry,Starters,N,142.51
MENU17995_8303,REST17995,Gobi Manchurian,Starters,Y,140.1
MENU11602_2952,REST11602,Butter Chicken,Curries,N,219.4
MENU05055_7809,REST05055,Veg Cutlet,Starters,Y,137.4
MENU05055_7335,REST05055,Egg Biryani,Biryani,N,201.82
MENU13885_4801,REST13885,Cold Coffee,Beverages,Y,127.21
MENU02397_1080,REST02397,Rava Idli,Idli,Y,80.34
MENU14193_8027,REST14193,Cold Coffee,Beverages,Y,166.16
MENU17887_3067,REST17887,Paneer Biryani,Biryani,Y,241.51
MENU09698_4876,REST09698,Fish Fry,Starters,N,198.34
MENU09698_0933,REST09698,Chicken Tikka,Starters,N,167.09
MENU09698_8056,REST09698,Veg Cutlet,Starters,Y,131.54
MENU09698_2653,REST09698,Masala Chai,Beverages,Y,65.15
MENU09698_3717,REST09698,Paneer Biryani,Biryani,Y,254.3
MENU09632_6916,REST09632,Paneer Biryani,Biryani,Y,249.56
MENU09632_7873,REST09632,Chicken 65,Starters,N,208.74
MENU04024_6553,REST04024,Egg Biryani,Biryani,N,277.5
MENU07150_2640,REST07150,Paneer Tikka,Starters,Y,158.76
MENU15270_8294,REST15270,Butter Naan,Breads,N,74.15
MENU00394_1237,REST00394,Veg Pulao,Rice,Y,105.44
MENU00394_8084,REST00394,Vada,Snacks,Y,130.62
MENU00394_8186,REST00394,Bonda,Snacks,Y,122.26
MENU09864_2960,REST09864,Paneer Biryani,Biryani,Y,251.42
MENU10858_9344,REST10858,Plain Dosa,Dosa,Y,151.14
MENU10858_4326,REST10858,Idli Sambar,Idli,Y,109.25
MENU10858_7030,REST10858,Idli Sambar,Idli,Y,88.99
MENU17750_6565,REST17750,Sweet Lassi,Beverages,N,136.39
MENU17750_2080,REST17750,Chicken Kathi Roll,Wraps,N,137.14
MENU17750_5545,REST17750,Veg Burger,Burgers,Y,145.66
MENU17750_2743,REST17750,Paneer Burger,Burgers,Y,145.13
MENU14193_2986,REST14193,Masala Chai,Beverages,Y,126.12
MENU16236_0640,REST16236,Fish Fry,Starters,N,139
MENU16236_9269,REST16236,Butter Naan,Breads,N,51.5
MENU18110_7434,REST18110,Cheesy Dip,Sides,Y,135.68
MENU03909_5571,REST03909,Paneer Tikka,Starters,Y,189.89
MENU13278_8796,REST13278,Veg Biryani,Biryani,Y,265.77
MENU13278_3610,REST13278,Butter Naan,Breads,N,38.83
MENU13278_7664,REST13278,Chicken 65,Starters,N,192.52
MENU15834_5652,REST15834,Veg Fried Rice,Fried Rice,Y,157.67
MENU00876_8383,REST00876,Chicken Tikka,Starters,N,230.15
MENU06891_2091,REST06891,Egg Dosa,Dosa,N,139.22
MENU06891_5660,REST06891,Chicken Puff,Snacks,N,94.23
MENU06891_2235,REST06891,Chicken Puff,Snacks,N,106.64
MENU06891_4635,REST06891,Idli Sambar,Idli,Y,77.47
MENU06891_6576,REST06891,Chicken Puff,Snacks,N,95.85
MENU03958_3326,REST03958,Veg Buddha Bowl,Bowls,Y,202.64
MENU03958_4934,REST03958,Fresh Orange Juice,Juices,N,155.41
MENU03958_5872,REST03958,Greek Salad,Salads,Y,198.19
MENU03157_0638,REST03157,Veg Caesar Salad,Salads,Y,143.6
MENU03157_5606,REST03157,Fresh Orange Juice,Juices,Y,78.14
MENU10173_1930,REST10173,Paneer Biryani,Biryani,Y,198.47
MENU18988_0206,REST18988,Masala Dosa,Dosa,Y,142.09
MENU02702_8369,REST02702,Paneer Tikka Pizza,Pizza,Y,181.44
MENU02702_3089,REST02702,Fresh Lime Soda,Beverages,Y,169.05
MENU02702_6468,REST02702,Chicken Wings,Sides,N,151.99
MENU18465_5237,REST18465,Kadai Paneer,Curries,Y,278.77
MENU18465_1717,REST18465,Chole Masala,Curries,Y,152.11
MENU18465_0714,REST18465,Laccha Paratha,Breads,Y,56.85
MENU16294_1016,REST16294,Fresh Lime Soda,Beverages,Y,99.71
MENU16294_9539,REST16294,Paneer Tikka,Starters,Y,165.13
MENU16294_0613,REST16294,Fresh Lime Soda,Beverages,Y,151.49
MENU05658_3652,REST05658,Curd Rice,Rice,Y,147.47
MENU05658_9435,REST05658,Plain Dosa,Dosa,Y,140.24
MENU05658_9626,REST05658,Veg Pulao,Rice,Y,106.54
MENU12330_3137,REST12330,Sweet Lassi,Beverages,Y,67.67
MENU12330_5012,REST12330,Chicken Burger,Burgers,N,122.58
MENU12330_6252,REST12330,Fresh Lime Soda,Beverages,Y,164.22
MENU12330_1954,REST12330,Veg Burger,Burgers,Y,199.68
MENU13476_2110,REST13476,Fresh Lime Soda,Beverages,Y,91.03
MENU01193_9600,REST01193,Sweet Lassi,Beverages,N,175.37
MENU12152_8879,REST12152,Veg Buddha Bowl,Bowls,Y,252.97
MENU12152_5418,REST12152,Fresh Orange Juice,Juices,Y,107.8
MENU18972_4138,REST18972,Gulab Jamun,Desserts,Y,186.38
MENU18972_7079,REST18972,Masala Chai,Beverages,Y,126.83
MENU18972_9558,REST18972,Sweet Lassi,Beverages,N,74.35
MENU18972_1553,REST18972,Gulab Jamun,Desserts,Y,165.82
MENU06191_3293,REST06191,Paneer Biryani,Biryani,Y,295.58
MENU03929_9100,REST03929,Vada,Snacks,Y,138.02
MENU19462_5109,REST19462,Idli Sambar,Idli,Y,110.7
MENU19462_3869,REST19462,Lemon Rice,Rice,Y,131.87
MENU19462_2606,REST19462,Bonda,Snacks,Y,122.93
MENU19462_0155,REST19462,Bonda,Snacks,Y,110.57
MENU15944_6091,REST15944,Chicken 65,Starters,N,157.1
MENU15944_2963,REST15944,Chicken Biryani,Biryani,N,268.06
MENU15944_7540,REST15944,Gobi Manchurian,Starters,Y,157.99
MENU15944_2729,REST15944,Cold Coffee,Beverages,Y,148.44
MENU12044_3704,REST12044,Schezwan Fried Rice,Fried Rice,Y,182.89
MENU12044_8764,REST12044,Egg Fried Rice,Fried Rice,N,151.85
MENU17498_0564,REST17498,Chicken Burger,Burgers,N,190.42
MENU17498_5422,REST17498,Chicken Kathi Roll,Wraps,N,190.54
MENU17498_8802,REST17498,Sweet Lassi,Beverages,N,135.09
MENU17498_5759,REST17498,Chicken Burger,Burgers,N,158.26
MENU10213_1305,REST10213,Paneer Protein Bowl,Bowls,Y,165.69
MENU10213_4395,REST10213,Watermelon Juice,Juices,Y,80.64
MENU10213_2047,REST10213,Veg Caesar Salad,Salads,Y,208.3
MENU06457_5086,REST06457,Chicken Tikka Masala,Curries,N,256.3
MENU07911_9924,REST07911,Butter Naan,Breads,N,72.68
MENU12379_7315,REST12379,Chole Masala,Curries,Y,221.7
MENU12379_0978,REST12379,Garlic Naan,Breads,Y,71.03
MENU12379_8135,REST12379,Mutton Rogan Josh,Curries,N,151.82
MENU09496_5941,REST09496,Mysore Masala Dosa,Dosa,Y,87.07
MENU09496_7314,REST09496,Mysore Masala Dosa,Dosa,Y,149.35
MENU09496_0187,REST09496,Chicken Puff,Snacks,N,68.08
MENU18912_6380,REST18912,Schezwan Veg Noodles,Noodles,Y,204.68
MENU18912_9838,REST18912,Egg Fried Rice,Fried Rice,N,140.9
MENU04905_1451,REST04905,Chicken Tikka,Starters,N,122.34
MENU04905_6942,REST04905,Veg Cutlet,Starters,Y,190.18
MENU12320_1330,REST12320,Veg Cutlet,Starters,Y,200.95
MENU13692_3824,REST13692,Paneer Tikka,Starters,Y,232.86
MENU13692_4583,REST13692,Egg Biryani,Biryani,N,208.15
MENU13692_4444,REST13692,Veg Cutlet,Starters,Y,137.77
MENU09399_4953,REST09399,Garlic Naan,Breads,Y,27.15
MENU09399_8015,REST09399,Chicken Biryani,Biryani,N,229
MENU19528_8164,REST19528,Curd Rice,Rice,Y,170.99
MENU19528_2266,REST19528,Veg Pulao,Rice,Y,130.65
MENU11449_2353,REST11449,Cold Coffee,Beverages,Y,106.06
MENU11449_1254,REST11449,Mutton Biryani,Biryani,N,254.05
MENU11449_4788,REST11449,Fish Fry,Starters,N,184.19
MENU19379_2358,REST19379,Chicken Burger,Burgers,N,154.06
MENU19379_8933,REST19379,Peri-Peri Fries,Fries,Y,130.08
MENU19379_0099,REST19379,Paneer Kathi Roll,Wraps,Y,202.6
MENU19379_3055,REST19379,Peri-Peri Fries,Fries,Y,106.74
MENU07674_4674,REST07674,Sweet Lassi,Beverages,Y,108.52
MENU07159_8127,REST07159,Falooda,Desserts,Y,84.38
MENU07159_1742,REST07159,Falooda,Desserts,Y,186.53
MENU07159_4685,REST07159,Fresh Lime Soda,Beverages,Y,103.55
MENU03026_3537,REST03026,Cold Coffee,Beverages,Y,67.54
MENU03026_9209,REST03026,Sweet Lassi,Beverages,N,102.39
MENU14263_0243,REST14263,Mutton Rogan Josh,Curries,N,245.46
MENU14263_1601,REST14263,Paneer Butter Masala,Curries,Y,152.12
MENU17772_8442,REST17772,Sweet Lassi,Beverages,Y,172.87
MENU17772_2405,REST17772,Sweet Lassi,Beverages,N,147.74
MENU18599_8539,REST18599,Bonda,Snacks,Y,79.6
MENU18599_8201,REST18599,Curd Rice,Rice,Y,156.39
MENU18599_7972,REST18599,Bonda,Snacks,Y,93.15
MENU17216_5466,REST17216,Butter Chicken,Curries,N,167.53
MENU17216_9873,REST17216,Paneer Tikka,Starters,Y,136.12
MENU17216_2859,REST17216,Gobi Manchurian,Starters,Y,135.34
MENU16408_2960,REST16408,Veg Cutlet,Starters,Y,212.99
MENU16408_8437,REST16408,Chicken Tikka,Starters,N,144.17
MENU05939_7657,REST05939,Bonda,Snacks,Y,124.85
MENU05939_1937,REST05939,Idli Sambar,Idli,N,92.93
MENU05939_4654,REST05939,Masala Dosa,Dosa,Y,127.29
MENU05939_5945,REST05939,Idli Sambar,Idli,N,99.23
MENU05939_1088,REST05939,Vada,Snacks,Y,87.73
MENU06179_8333,REST06179,Paneer Tikka,Starters,Y,139.66
MENU06106_9790,REST06106,Veg Pulao,Rice,Y,172.17
MENU06106_8219,REST06106,Masala Dosa,Dosa,Y,120.27
MENU06106_9776,REST06106,Idli Sambar,Idli,Y,71.34
MENU15026_0122,REST15026,Fish Fry,Starters,N,208.78
MENU15026_9635,REST15026,Mutton Biryani,Biryani,N,301.62
MENU15026_8148,REST15026,Chicken 65,Starters,N,201.96
MENU11393_1737,REST11393,Greek Salad,Salads,Y,238.58
MENU11393_7419,REST11393,Watermelon Juice,Juices,Y,138.26
MENU10670_2204,REST10670,Peri-Peri Fries,Fries,Y,126.04
MENU10670_4722,REST10670,Fresh Lime Soda,Beverages,Y,177
MENU17473_8596,REST17473,Veg Wrap,Wraps,Y,133.59
MENU17473_7292,REST17473,Chicken Burger,Burgers,N,130.03
MENU15754_3758,REST15754,Schezwan Veg Noodles,Noodles,Y,160.99
MENU15754_0946,REST15754,Veg Fried Rice,Fried Rice,Y,235.69
MENU05103_9740,REST05103,Chicken Burger,Burgers,N,215.91
MENU05103_4746,REST05103,French Fries,Fries,Y,135.14
MENU18531_9629,REST18531,Chicken Tikka Pizza,Pizza,N,356.17
MENU18531_3937,REST18531,Masala Chai,Beverages,Y,161.98
MENU18531_4865,REST18531,Chicken Wings,Sides,N,91.52
MENU05532_3063,REST05532,Veg Cutlet,Starters,Y,211.8
MENU05532_0395,REST05532,Chole Masala,Curries,Y,179.55
MENU05532_9967,REST05532,Laccha Paratha,Breads,Y,49.88
MENU05532_8423,REST05532,Paneer Butter Masala,Curries,Y,170.71
MENU05532_0525,REST05532,Tandoori Roti,Breads,Y,31.74
MENU10016_3175,REST10016,Egg Biryani,Biryani,N,200.71
MENU10016_6991,REST10016,Egg Biryani,Biryani,N,310.43
MENU03807_4221,REST03807,Veg Burger,Burgers,Y,209.51
MENU03807_5261,REST03807,Egg Roll,Wraps,N,167.06
MENU19940_9199,REST19940,Masala Dosa,Dosa,Y,139.8
MENU19940_8975,REST19940,Idli Sambar,Idli,N,78.32
MENU10551_7423,REST10551,Cold Coffee,Beverages,Y,99.75
MENU10551_5501,REST10551,Fresh Lime Soda,Beverages,Y,76.37
MENU03107_3865,REST03107,Veg Biryani,Biryani,Y,306.76
MENU03107_3946,REST03107,Gobi Manchurian,Starters,Y,223.75
MENU03107_9773,REST03107,Tandoori Roti,Breads,Y,34.07
MENU05152_0833,REST05152,Chicken Burger,Burgers,N,138.64
MENU19444_6552,REST19444,Mysore Masala Dosa,Dosa,Y,127.33
MENU19444_2422,REST19444,Vada,Snacks,Y,98.04
MENU19444_5629,REST19444,Vada,Snacks,Y,109.71
MENU13588_5753,REST13588,Brownie with Ice Cream,Desserts,N,113.09
MENU13588_2059,REST13588,Masala Chai,Beverages,Y,105.46
MENU10820_0426,REST10820,Bonda,Snacks,Y,88.23
MENU10820_3975,REST10820,Veg Pulao,Rice,Y,106.06
MENU13110_9096,REST13110,Butter Naan,Breads,Y,53.16
MENU13110_1917,REST13110,Paneer Biryani,Biryani,Y,308.67
MENU09469_4196,REST09469,Butter Naan,Breads,N,72.27
MENU09469_4663,REST09469,Chicken Biryani,Biryani,N,281.54
MENU18555_0201,REST18555,Chicken Kathi Roll,Wraps,N,131.19
MENU18555_0117,REST18555,Chicken Burger,Burgers,N,174.32
MENU14542_9219,REST14542,Sweet Lassi,Beverages,Y,173.82
MENU19015_7064,REST19015,Fresh Lime Soda,Beverages,Y,159.51
MENU14393_7159,REST14393,Veg Fried Rice,Fried Rice,Y,201.41
MENU18646_2201,REST18646,Veg Cutlet,Starters,Y,221.88
MENU18646_7916,REST18646,Butter Naan,Breads,N,27.62
MENU06392_9116,REST06392,Veggie Supreme Pizza,Pizza,Y,354.47
MENU06392_3304,REST06392,Chicken Tikka Pizza,Pizza,N,201.96
MENU11524_9781,REST11524,Veg Biryani,Biryani,Y,232.49
MENU11524_6380,REST11524,Veg Cutlet,Starters,Y,227.13
MENU11524_9094,REST11524,Fresh Lime Soda,Beverages,Y,156.15
MENU07804_4907,REST07804,Sweet Lassi,Beverages,N,66.66
MENU07804_6332,REST07804,Sweet Lassi,Beverages,N,147.24
MENU07804_8071,REST07804,Brownie with Ice Cream,Desserts,N,140.39
MENU18967_5478,REST18967,Chicken Tikka Masala,Curries,N,170.65
MENU18967_8568,REST18967,Tandoori Roti,Breads,Y,66.46
MENU11368_7199,REST11368,Curd Rice,Rice,Y,102.4
MENU11368_2098,REST11368,Plain Dosa,Dosa,Y,148.46
MENU06117_8040,REST06117,Masala Dosa,Dosa,Y,87.7
MENU06117_0237,REST06117,Idli Sambar,Idli,Y,63.05
MENU06117_6730,REST06117,Lemon Rice,Rice,Y,168.08
MENU05551_4911,REST05551,Falooda,Desserts,Y,130.22
MENU05551_4891,REST05551,Rasmalai,Desserts,Y,116.27
MENU05551_4966,REST05551,Cold Coffee,Beverages,Y,166.84
MENU05829_5595,REST05829,Fish Fry,Starters,N,218.2
MENU05829_2252,REST05829,Cold Coffee,Beverages,Y,64.28
MENU05829_3834,REST05829,Egg Biryani,Biryani,N,267.92
MENU01689_9193,REST01689,Bonda,Snacks,Y,120.79
MENU01689_8118,REST01689,Rava Idli,Idli,Y,102.53
MENU12274_5774,REST12274,Greek Salad,Salads,Y,254.59
MENU15882_3205,REST15882,Paneer Biryani,Biryani,Y,204.32
MENU15882_7814,REST15882,Veg Biryani,Biryani,Y,317.24
MENU00854_0785,REST00854,Masala Dosa,Dosa,Y,114.07
MENU05736_2107,REST05736,Cold Coffee,Beverages,Y,159.55
MENU04706_3990,REST04706,Veg Caesar Salad,Salads,Y,151.98
MENU04706_5195,REST04706,Fresh Orange Juice,Juices,N,88.21
MENU04706_8625,REST04706,Fresh Orange Juice,Juices,Y,73.94
MENU14354_1273,REST14354,Sweet Lassi,Beverages,N,92.31
MENU14354_2633,REST14354,Veg Cutlet,Starters,Y,172.88
MENU14090_4363,REST14090,Gobi Manchurian,Starters,Y,132.85
MENU14090_8367,REST14090,Butter Chicken,Curries,N,263.12
MENU08077_4706,REST08077,Vada,Snacks,Y,118.05
MENU08077_8644,REST08077,Mysore Masala Dosa,Dosa,Y,147.64
MENU17083_9904,REST17083,Falooda,Desserts,Y,156.03
MENU17083_7730,REST17083,Brownie with Ice Cream,Desserts,N,156.18
MENU17083_7762,REST17083,Rasmalai,Desserts,Y,138.37
MENU17083_8744,REST17083,Brownie with Ice Cream,Desserts,N,150.93
MENU17083_1290,REST17083,Brownie with Ice Cream,Desserts,N,175.87
MENU02151_1174,REST02151,Mutton Biryani,Biryani,N,181.13
MENU17114_2664,REST17114,Sweet Lassi,Beverages,Y,83.68
MENU17114_2794,REST17114,Cheesy Dip,Sides,Y,120.82
MENU10310_8265,REST10310,Veg Cutlet,Starters,Y,160.09
MENU10310_3864,REST10310,Paneer Tikka,Starters,Y,219.79
MENU03263_8742,REST03263,Sweet Lassi,Beverages,N,136.32
MENU03263_6079,REST03263,Falooda,Desserts,Y,142.33
MENU03263_9554,REST03263,Cold Coffee,Beverages,Y,61.74
MENU07967_2833,REST07967,Veggie Supreme Pizza,Pizza,Y,330.3
MENU05324_3148,REST05324,Paneer Burger,Burgers,Y,121.88
MENU05324_8329,REST05324,Paneer Kathi Roll,Wraps,Y,171.42
MENU05324_7726,REST05324,Sweet Lassi,Beverages,Y,116.46
MENU17683_0445,REST17683,Plain Dosa,Dosa,Y,131.19
MENU17683_1903,REST17683,Mysore Masala Dosa,Dosa,Y,123.81
MENU14571_9562,REST14571,Plain Dosa,Dosa,Y,112.41
MENU14571_5122,REST14571,Idli Sambar,Idli,Y,108.26
MENU12110_5859,REST12110,Chicken Fried Rice,Fried Rice,N,214.56
MENU12110_8031,REST12110,Chicken Tikka,Starters,N,168.23
MENU12110_5271,REST12110,Schezwan Veg Noodles,Noodles,Y,238.2
MENU12110_8099,REST12110,Schezwan Fried Rice,Fried Rice,Y,162.69
MENU19941_0844,REST19941,Veg Cutlet,Starters,Y,179.01
MENU19941_2072,REST19941,Mutton Biryani,Biryani,N,315.89
MENU19941_6044,REST19941,Sweet Lassi,Beverages,Y,98.92
MENU09799_8998,REST09799,Gobi Manchurian,Starters,Y,161.15
MENU10539_0607,REST10539,Chicken Biryani,Biryani,N,207.32
MENU10539_2722,REST10539,Egg Biryani,Biryani,N,283.66
MENU19903_9680,REST19903,Garlic Bread,Sides,Y,147.29
