customer_id,signup_date,city,acquisition_channel,month
CUST001049,30-12-2024,Bengaluru,Organic,December
CUST001051,11-03-2025,Pune,Referral,March
CUST001058,01-01-2025,Bengaluru,Referral,January
CUST001061,13-12-2024,Kolkata,Organic,December
CUST001062,22-07-2025,Bengaluru,Referral,July
CUST001063,17-01-2025,Bengaluru,Organic,January
CUST001066,17-05-2025,Mumbai,Organic,May
CUST001067,15-04-2025,Chennai,Referral,April
CUST001069,19-07-2025,Delhi,Social,July
CUST001079,23-12-2024,Pune,Paid,December
CUST001080,16-06-2025,Hyderabad,Social,June
CUST001084,15-05-2025,Hyderabad,Organic,May
CUST001085,13-05-2025,Bengaluru,Organic,May
CUST001086,06-12-2024,Bengaluru,Paid,December
CUST001089,04-01-2025,Delhi,Social,January
CUST001092,15-05-2025,Hyderabad,Social,May
CUST001094,12-01-2025,Pune,Paid,January
CUST001098,20-07-2025,Delhi,Paid,July
CUST001099,10-03-2025,Bengaluru,Paid,March
CUST001100,12-04-2025,Bengaluru,Paid,April
CUST001102,20-07-2025,Delhi,Social,July
CUST001103,20-07-2025,Ahmedabad,Organic,July
CUST001104,18-04-2025,Bengaluru,Organic,April
CUST001106,05-06-2025,Pune,Paid,June
CUST001107,23-02-2025,Bengaluru,Referral,February
CUST001108,08-08-2025,Bengaluru,Organic,August
CUST001109,23-01-2025,Delhi,Organic,January
CUST001110,18-01-2025,Chennai,Organic,January
CUST001113,23-02-2025,Chennai,Referral,February
CUST001114,12-12-2024,Bengaluru,Referral,December
CUST001115,23-02-2025,Ahmedabad,Social,February
CUST001118,02-04-2025,Bengaluru,Organic,April
CUST001120,17-11-2024,Bengaluru,Organic,November
CUST001122,17-12-2024,Bengaluru,Organic,December
CUST001123,01-09-2025,Pune,Organic,September
CUST001124,22-04-2025,Chennai,Organic,April
CUST001126,20-12-2024,Bengaluru,Organic,December
CUST001127,25-02-2025,Bengaluru,Organic,February
CUST001128,20-12-2024,Bengaluru,Social,December
CUST001130,03-03-2025,Mumbai,Social,March
CUST001132,04-02-2025,Kolkata,Organic,February
CUST001134,03-07-2025,Bengaluru,Paid,July
CUST001135,06-01-2025,Chennai,Paid,January
CUST001136,04-01-2025,Delhi,Organic,January
CUST001139,23-05-2025,Pune,Organic,May
CUST001141,26-04-2025,Bengaluru,Organic,April
CUST001143,08-08-2025,Bengaluru,Organic,August
CUST001147,17-03-2025,Bengaluru,Organic,March
CUST001149,20-04-2025,Bengaluru,Organic,April
CUST001154,23-02-2025,Ahmedabad,Organic,February
CUST001155,10-01-2025,Kolkata,Paid,January
CUST001158,30-08-2025,Bengaluru,Paid,August
CUST001161,09-04-2025,Bengaluru,Organic,April
CUST001163,06-01-2025,Kolkata,Organic,January
CUST001164,29-03-2025,Bengaluru,Organic,March
CUST001166,30-01-2025,Pune,Paid,January
CUST001167,06-03-2025,Bengaluru,Paid,March
CUST001168,25-12-2024,Hyderabad,Organic,December
CUST001169,02-06-2025,Kolkata,Organic,June
CUST001173,05-03-2025,Delhi,Referral,March
CUST001177,04-06-2025,Ahmedabad,Paid,June
CUST001178,08-04-2025,Bengaluru,Social,April
CUST001179,17-01-2025,Delhi,Organic,January
CUST001180,17-08-2025,Pune,Paid,August
CUST001182,02-12-2024,Delhi,Organic,December
CUST001183,05-02-2025,Bengaluru,Social,February
CUST001185,05-03-2025,Pune,Social,March
CUST001187,30-01-2025,Bengaluru,Referral,January
CUST001191,15-05-2025,Hyderabad,Organic,May
CUST001194,24-01-2025,Chennai,Referral,January
CUST001195,10-12-2024,Pune,Organic,December
CUST001196,05-01-2025,Mumbai,Organic,January
CUST001199,27-01-2025,Ahmedabad,Organic,January
CUST001200,27-08-2025,Pune,Social,August
CUST001201,31-05-2025,Mumbai,Organic,May
CUST001202,31-12-2024,Hyderabad,Organic,December
CUST001205,09-02-2025,Bengaluru,Organic,February
CUST001206,13-03-2025,Bengaluru,Referral,March
CUST001208,13-03-2025,Bengaluru,Social,March
CUST001210,09-01-2025,Hyderabad,Organic,January
CUST001211,03-01-2025,Bengaluru,Organic,January
CUST001213,24-03-2025,Pune,Organic,March
CUST001214,21-02-2025,Kolkata,Organic,February
CUST001217,05-06-2025,Delhi,Paid,June
CUST001221,04-02-2025,Delhi,Organic,February
CUST001223,25-06-2025,Hyderabad,Organic,June
CUST001225,21-04-2025,Kolkata,Organic,April
CUST001227,19-03-2025,Mumbai,Paid,March
CUST001228,29-12-2024,Delhi,Paid,December
CUST001231,03-03-2025,Ahmedabad,Referral,March
CUST001235,21-12-2024,Ahmedabad,Organic,December
CUST001242,04-08-2025,Hyderabad,Social,August
CUST001243,14-03-2025,Mumbai,Social,March
CUST001244,14-02-2025,Pune,Paid,February
CUST001245,26-01-2025,Kolkata,Social,January
CUST001246,28-03-2025,Kolkata,Social,March
CUST001247,10-04-2025,Hyderabad,Organic,April
CUST001250,21-04-2025,Bengaluru,Organic,April
CUST001251,26-02-2025,Pune,Referral,February
CUST001255,14-12-2024,Bengaluru,Organic,December
CUST001256,12-03-2025,Mumbai,Social,March
CUST001258,04-03-2025,Chennai,Referral,March
CUST001262,03-01-2025,Ahmedabad,Referral,January
CUST001266,13-04-2025,Hyderabad,Organic,April
CUST001267,19-02-2025,Delhi,Organic,February
CUST001269,01-12-2024,Pune,Referral,December
CUST001270,15-12-2024,Chennai,Paid,December
CUST001271,15-12-2024,Bengaluru,Organic,December
CUST001275,09-12-2024,Bengaluru,Organic,December
CUST001279,25-12-2024,Hyderabad,Social,December
CUST001284,27-03-2025,Chennai,Organic,March
CUST001285,05-06-2025,Bengaluru,Paid,June
CUST001286,28-04-2025,Hyderabad,Organic,April
CUST001287,04-02-2025,Ahmedabad,Organic,February
CUST001291,29-12-2024,Bengaluru,Organic,December
CUST001292,04-04-2025,Bengaluru,Paid,April
CUST001299,17-03-2025,Kolkata,Organic,March
CUST001301,05-12-2024,Kolkata,Organic,December
CUST001302,25-01-2025,Chennai,Organic,January
CUST001303,19-12-2024,Delhi,Organic,December
CUST001305,08-11-2024,Bengaluru,Organic,November
CUST001307,07-11-2024,Delhi,Organic,November
CUST001308,28-12-2024,Bengaluru,Organic,December
CUST001310,16-02-2025,Delhi,Referral,February
CUST001311,28-04-2025,Pune,Organic,April
CUST001312,10-02-2025,Hyderabad,Organic,February
CUST001313,18-07-2025,Chennai,Social,July
CUST001314,18-07-2025,Bengaluru,Referral,July
CUST001316,01-04-2025,Ahmedabad,Organic,April
CUST001319,06-01-2025,Hyderabad,Referral,January
CUST001326,20-07-2025,Bengaluru,Paid,July
CUST001327,16-02-2025,Kolkata,Paid,February
CUST001329,28-01-2025,Delhi,Organic,January
CUST001330,07-03-2025,Chennai,Organic,March
CUST001331,05-05-2025,Kolkata,Organic,May
CUST001333,26-01-2025,Delhi,Organic,January
CUST001334,07-01-2025,Mumbai,Referral,January
CUST001335,31-01-2025,Pune,Organic,January
CUST001338,19-08-2025,Bengaluru,Paid,August
CUST001339,10-04-2025,Mumbai,Organic,April
CUST001340,16-12-2024,Delhi,Organic,December
CUST001341,22-11-2024,Bengaluru,Paid,November
CUST001342,01-05-2025,Kolkata,Organic,May
CUST001343,27-05-2025,Bengaluru,Organic,May
CUST001344,14-03-2025,Mumbai,Paid,March
CUST001346,17-03-2025,Mumbai,Paid,March
CUST001348,13-08-2025,Delhi,Organic,August
CUST001353,21-04-2025,Hyderabad,Social,April
CUST001354,03-04-2025,Delhi,Social,April
CUST001355,10-01-2025,Bengaluru,Organic,January
CUST001356,16-03-2025,Delhi,Organic,March
CUST001357,31-05-2025,Delhi,Paid,May
CUST001359,23-12-2024,Delhi,Referral,December
CUST001360,22-12-2024,Delhi,Paid,December
CUST001362,13-02-2025,Bengaluru,Organic,February
CUST001363,24-02-2025,Bengaluru,Organic,February
CUST001364,03-05-2025,Ahmedabad,Organic,May
CUST001369,11-02-2025,Hyderabad,Paid,February
CUST001371,08-06-2025,Pune,Paid,June
CUST001372,13-03-2025,Bengaluru,Referral,March
CUST001373,12-05-2025,Bengaluru,Paid,May
CUST001377,20-07-2025,Chennai,Referral,July
CUST001378,16-04-2025,Hyderabad,Organic,April
CUST001379,02-12-2024,Pune,Organic,December
CUST001382,14-09-2025,Bengaluru,Referral,September
CUST001383,01-01-2025,Bengaluru,Organic,January
CUST001386,27-06-2025,Mumbai,Referral,June
CUST001388,28-11-2024,Chennai,Referral,November
CUST001389,22-11-2024,Kolkata,Organic,November
CUST001390,12-12-2024,Bengaluru,Referral,December
CUST001391,04-08-2025,Hyderabad,Paid,August
CUST001395,06-02-2025,Delhi,Organic,February
CUST001397,30-11-2024,Pune,Social,November
CUST001399,21-06-2025,Bengaluru,Paid,June
CUST001400,18-03-2025,Bengaluru,Social,March
CUST001401,31-12-2024,Bengaluru,Social,December
CUST001402,04-03-2025,Bengaluru,Organic,March
CUST001403,09-01-2025,Chennai,Organic,January
CUST001404,27-01-2025,Chennai,Organic,January
CUST001406,08-02-2025,Chennai,Social,February
CUST001409,13-03-2025,Bengaluru,Organic,March
CUST001410,31-12-2024,Ahmedabad,Organic,December
CUST001411,31-01-2025,Pune,Organic,January
CUST001416,29-04-2025,Delhi,Organic,April
CUST001417,15-12-2024,Hyderabad,Referral,December
CUST001418,28-12-2024,Mumbai,Organic,December
CUST001419,15-12-2024,Pune,Paid,December
CUST001420,02-02-2025,Chennai,Organic,February
CUST001421,25-03-2025,Mumbai,Organic,March
CUST001422,07-03-2025,Ahmedabad,Paid,March
CUST001423,07-05-2025,Ahmedabad,Paid,May
CUST001429,10-03-2025,Mumbai,Social,March
CUST001430,18-02-2025,Mumbai,Social,February
CUST001431,14-03-2025,Pune,Referral,March
CUST001434,06-09-2025,Delhi,Social,September
CUST001436,03-12-2024,Bengaluru,Organic,December
CUST001438,04-08-2025,Mumbai,Paid,August
CUST001439,21-12-2024,Mumbai,Social,December
CUST001441,13-12-2024,Bengaluru,Organic,December
CUST001452,25-01-2025,Ahmedabad,Organic,January
CUST001455,12-03-2025,Bengaluru,Organic,March
CUST001456,22-01-2025,Bengaluru,Paid,January
CUST001457,17-06-2025,Chennai,Paid,June
CUST001458,30-05-2025,Mumbai,Referral,May
CUST001460,26-12-2024,Hyderabad,Paid,December
CUST001462,22-04-2025,Delhi,Paid,April
CUST001463,28-02-2025,Ahmedabad,Social,February
CUST001464,20-04-2025,Bengaluru,Organic,April
CUST001465,12-02-2025,Bengaluru,Organic,February
CUST001466,16-03-2025,Mumbai,Organic,March
CUST001470,07-03-2025,Mumbai,Organic,March
CUST001471,02-02-2025,Bengaluru,Paid,February
CUST001473,15-02-2025,Chennai,Social,February
CUST001474,10-05-2025,Bengaluru,Organic,May
CUST001476,26-01-2025,Chennai,Organic,January
CUST001477,28-01-2025,Bengaluru,Organic,January
CUST001478,28-01-2025,Delhi,Social,January
CUST001479,05-12-2024,Bengaluru,Paid,December
CUST001483,21-01-2025,Delhi,Organic,January
CUST001484,20-05-2025,Delhi,Referral,May
CUST001488,13-05-2025,Mumbai,Organic,May
CUST001489,28-04-2025,Mumbai,Paid,April
CUST001490,12-08-2025,Bengaluru,Paid,August
CUST001493,28-01-2025,Delhi,Referral,January
CUST001495,28-01-2025,Bengaluru,Social,January
CUST001498,02-02-2025,Delhi,Organic,February
CUST001501,02-07-2025,Bengaluru,Paid,July
CUST001502,01-03-2025,Hyderabad,Organic,March
CUST001506,22-01-2025,Mumbai,Organic,January
CUST001507,22-12-2024,Mumbai,Organic,December
CUST001509,06-06-2025,Chennai,Paid,June
CUST001510,16-05-2025,Bengaluru,Paid,May
CUST001511,09-02-2025,Bengaluru,Organic,February
CUST001512,24-11-2024,Bengaluru,Referral,November
CUST001515,10-01-2025,Kolkata,Organic,January
CUST001516,31-03-2025,Chennai,Referral,March
CUST001517,17-01-2025,Bengaluru,Organic,January
CUST001519,07-03-2025,Mumbai,Organic,March
CUST001521,20-01-2025,Bengaluru,Organic,January
CUST001525,06-02-2025,Pune,Referral,February
CUST001527,31-03-2025,Delhi,Organic,March
CUST001528,05-01-2025,Bengaluru,Organic,January
CUST001531,01-12-2024,Bengaluru,Social,December
CUST001532,14-02-2025,Chennai,Organic,February
CUST001533,19-03-2025,Bengaluru,Social,March
CUST001534,25-01-2025,Bengaluru,Social,January
CUST001535,18-08-2025,Bengaluru,Paid,August
CUST001537,02-05-2025,Hyderabad,Paid,May
CUST001539,30-11-2024,Delhi,Organic,November
CUST001540,12-04-2025,Ahmedabad,Organic,April
CUST001541,05-02-2025,Mumbai,Organic,February
CUST001543,20-06-2025,Mumbai,Paid,June
CUST001544,10-12-2024,Bengaluru,Organic,December
CUST001545,20-02-2025,Pune,Referral,February
CUST001548,16-01-2025,Delhi,Organic,January
CUST001549,18-03-2025,Pune,Social,March
CUST001550,22-12-2024,Kolkata,Organic,December
CUST001551,22-02-2025,Mumbai,Organic,February
CUST001552,03-02-2025,Bengaluru,Referral,February
CUST001553,04-02-2025,Pune,Social,February
CUST001554,04-06-2025,Bengaluru,Social,June
CUST001555,27-12-2024,Delhi,Organic,December
CUST001556,01-02-2025,Bengaluru,Organic,February
CUST001558,16-02-2025,Mumbai,Paid,February
CUST001559,25-04-2025,Kolkata,Paid,April
CUST001560,20-12-2024,Bengaluru,Organic,December
CUST001561,02-05-2025,Ahmedabad,Social,May
CUST001562,09-05-2025,Hyderabad,Organic,May
CUST001563,25-03-2025,Bengaluru,Organic,March
CUST001564,21-05-2025,Pune,Organic,May
CUST001567,10-04-2025,Delhi,Organic,April
CUST001571,19-01-2025,Mumbai,Referral,January
CUST001572,27-01-2025,Bengaluru,Paid,January
CUST001574,05-05-2025,Bengaluru,Paid,May
CUST001577,16-12-2024,Hyderabad,Organic,December
CUST001582,01-08-2025,Delhi,Paid,August
CUST001584,16-07-2025,Chennai,Organic,July
CUST001587,17-02-2025,Bengaluru,Social,February
CUST001588,22-02-2025,Kolkata,Paid,February
CUST001589,24-05-2025,Bengaluru,Organic,May
CUST001593,25-01-2025,Pune,Referral,January
CUST001595,14-01-2025,Bengaluru,Social,January
CUST001600,19-02-2025,Kolkata,Paid,February
CUST001601,14-05-2025,Bengaluru,Organic,May
CUST001602,11-03-2025,Bengaluru,Social,March
CUST001604,25-12-2024,Mumbai,Organic,December
CUST001607,03-12-2024,Hyderabad,Organic,December
CUST001611,24-01-2025,Bengaluru,Organic,January
CUST001612,10-03-2025,Mumbai,Organic,March
CUST001613,28-11-2024,Kolkata,Referral,November
CUST001615,23-03-2025,Bengaluru,Social,March
CUST001616,20-02-2025,Chennai,Paid,February
CUST001618,04-03-2025,Mumbai,Referral,March
CUST001619,05-05-2025,Bengaluru,Paid,May
CUST001621,17-12-2024,Bengaluru,Organic,December
CUST001622,26-03-2025,Delhi,Referral,March
CUST001624,25-01-2025,Chennai,Social,January
CUST001626,29-01-2025,Delhi,Organic,January
CUST001627,16-05-2025,Mumbai,Organic,May
CUST001630,04-03-2025,Delhi,Referral,March
CUST001631,27-02-2025,Bengaluru,Paid,February
CUST001635,06-12-2024,Bengaluru,Social,December
CUST001640,22-11-2024,Ahmedabad,Paid,November
CUST001642,05-12-2024,Bengaluru,Referral,December
CUST001643,09-12-2024,Ahmedabad,Organic,December
CUST001645,30-03-2025,Bengaluru,Referral,March
CUST001646,04-01-2025,Delhi,Referral,January
CUST001648,09-04-2025,Chennai,Organic,April
CUST001649,19-06-2025,Mumbai,Organic,June
CUST001650,24-12-2024,Delhi,Organic,December
CUST001652,25-02-2025,Kolkata,Organic,February
CUST001656,02-01-2025,Bengaluru,Social,January
CUST001657,22-01-2025,Hyderabad,Paid,January
CUST001658,06-07-2025,Kolkata,Organic,July
CUST001660,22-12-2024,Delhi,Organic,December
CUST001661,05-01-2025,Bengaluru,Organic,January
CUST001662,16-01-2025,Kolkata,Paid,January
CUST001666,13-04-2025,Delhi,Organic,April
CUST001668,12-08-2025,Pune,Paid,August
CUST001669,28-12-2024,Bengaluru,Organic,December
CUST001671,15-04-2025,Bengaluru,Social,April
CUST001672,08-02-2025,Ahmedabad,Social,February
CUST001677,23-02-2025,Delhi,Organic,February
CUST001680,19-01-2025,Bengaluru,Organic,January
CUST001681,26-12-2024,Delhi,Paid,December
CUST001683,31-01-2025,Mumbai,Organic,January
CUST001685,16-05-2025,Bengaluru,Social,May
CUST001686,15-07-2025,Mumbai,Paid,July
CUST001687,13-04-2025,Mumbai,Organic,April
CUST001690,30-12-2024,Pune,Organic,December
CUST001692,09-02-2025,Mumbai,Paid,February
CUST001693,24-02-2025,Bengaluru,Organic,February
CUST001694,31-03-2025,Mumbai,Organic,March
CUST001695,06-05-2025,Delhi,Organic,May
CUST001698,29-04-2025,Chennai,Social,April
CUST001700,15-02-2025,Bengaluru,Referral,February
CUST001703,24-11-2024,Ahmedabad,Paid,November
CUST001706,03-04-2025,Bengaluru,Organic,April
CUST001709,08-05-2025,Ahmedabad,Social,May
CUST001710,20-04-2025,Mumbai,Referral,April
CUST001712,17-03-2025,Pune,Organic,March
CUST001713,02-12-2024,Chennai,Referral,December
CUST001715,02-02-2025,Delhi,Social,February
CUST001716,11-02-2025,Mumbai,Organic,February
CUST001719,25-04-2025,Delhi,Paid,April
CUST001721,02-08-2025,Bengaluru,Paid,August
CUST001722,24-07-2025,Bengaluru,Paid,July
CUST001727,04-09-2025,Mumbai,Organic,September
CUST001729,24-01-2025,Delhi,Organic,January
CUST001730,19-06-2025,Kolkata,Organic,June
CUST001731,26-04-2025,Bengaluru,Organic,April
CUST001732,14-07-2025,Bengaluru,Referral,July
CUST001734,28-01-2025,Ahmedabad,Social,January
CUST001735,31-01-2025,Chennai,Organic,January
CUST001736,04-12-2024,Pune,Paid,December
CUST001737,26-07-2025,Pune,Organic,July
CUST001738,19-12-2024,Bengaluru,Paid,December
CUST001740,30-01-2025,Pune,Referral,January
CUST001742,20-02-2025,Mumbai,Organic,February
CUST001743,03-04-2025,Mumbai,Organic,April
CUST001744,19-02-2025,Bengaluru,Organic,February
CUST001745,05-02-2025,Bengaluru,Organic,February
CUST001746,13-05-2025,Bengaluru,Organic,May
CUST001747,23-11-2024,Bengaluru,Organic,November
CUST001750,07-05-2025,Delhi,Paid,May
CUST001751,05-04-2025,Mumbai,Organic,April
CUST001753,25-01-2025,Delhi,Paid,January
CUST001755,27-05-2025,Bengaluru,Organic,May
CUST001756,22-05-2025,Hyderabad,Paid,May
CUST001757,02-04-2025,Mumbai,Organic,April
CUST001758,13-12-2024,Kolkata,Social,December
CUST001759,03-09-2025,Hyderabad,Organic,September
CUST001760,03-12-2024,Bengaluru,Organic,December
CUST001761,23-04-2025,Hyderabad,Organic,April
CUST001763,24-08-2025,Kolkata,Paid,August
CUST001764,25-12-2024,Kolkata,Paid,December
CUST001767,21-01-2025,Pune,Organic,January
CUST001768,10-02-2025,Bengaluru,Paid,February
CUST001769,11-03-2025,Delhi,Organic,March
CUST001771,11-05-2025,Chennai,Organic,May
CUST001772,20-04-2025,Bengaluru,Paid,April
CUST001773,26-04-2025,Bengaluru,Social,April
CUST001780,27-12-2024,Hyderabad,Organic,December
CUST001781,16-12-2024,Mumbai,Organic,December
CUST001782,09-01-2025,Delhi,Referral,January
CUST001784,26-11-2024,Pune,Organic,November
CUST001785,04-01-2025,Bengaluru,Organic,January
CUST001787,12-04-2025,Hyderabad,Social,April
CUST001791,22-02-2025,Ahmedabad,Paid,February
CUST001792,24-03-2025,Delhi,Organic,March
CUST001794,21-01-2025,Mumbai,Organic,January
CUST001795,07-02-2025,Chennai,Organic,February
CUST001797,12-04-2025,Mumbai,Paid,April
CUST001799,02-03-2025,Chennai,Referral,March
CUST001800,03-03-2025,Kolkata,Organic,March
CUST001801,11-12-2024,Bengaluru,Referral,December
CUST001804,04-12-2024,Mumbai,Organic,December
CUST001805,05-01-2025,Kolkata,Organic,January
CUST001806,09-12-2024,Bengaluru,Organic,December
CUST001807,08-07-2025,Mumbai,Social,July
CUST001809,15-12-2024,Bengaluru,Social,December
CUST001812,23-06-2025,Chennai,Paid,June
CUST001813,18-04-2025,Mumbai,Referral,April
CUST001814,22-05-2025,Mumbai,Organic,May
CUST001815,13-04-2025,Hyderabad,Organic,April
CUST001817,31-03-2025,Bengaluru,Organic,March
CUST001819,14-01-2025,Mumbai,Organic,January
CUST001820,05-04-2025,Bengaluru,Referral,April
CUST001822,16-07-2025,Hyderabad,Paid,July
CUST001823,20-12-2024,Hyderabad,Organic,December
CUST001824,13-05-2025,Ahmedabad,Organic,May
CUST001826,30-12-2024,Pune,Organic,December
CUST001828,15-01-2025,Bengaluru,Organic,January
CUST001829,05-01-2025,Delhi,Organic,January
CUST001833,14-12-2024,Bengaluru,Paid,December
CUST001834,07-05-2025,Bengaluru,Organic,May
CUST001838,08-02-2025,Delhi,Paid,February
CUST001842,30-12-2024,Pune,Paid,December
CUST001843,24-01-2025,Bengaluru,Social,January
CUST001845,14-06-2025,Bengaluru,Organic,June
CUST001846,23-01-2025,Chennai,Organic,January
CUST001850,16-07-2025,Hyderabad,Paid,July
CUST001851,06-04-2025,Bengaluru,Referral,April
CUST001853,09-01-2025,Ahmedabad,Organic,January
CUST001854,17-12-2024,Bengaluru,Referral,December
CUST001859,10-06-2025,Delhi,Paid,June
CUST001861,31-12-2024,Ahmedabad,Organic,December
CUST001867,01-04-2025,Mumbai,Organic,April
CUST001868,15-06-2025,Delhi,Referral,June
CUST001870,15-08-2025,Ahmedabad,Paid,August
CUST001872,21-11-2024,Mumbai,Organic,November
CUST001874,24-03-2025,Bengaluru,Organic,March
CUST001875,02-04-2025,Delhi,Paid,April
CUST001878,25-02-2025,Delhi,Referral,February
CUST001880,19-02-2025,Mumbai,Organic,February
CUST001881,30-01-2025,Delhi,Paid,January
CUST001883,17-01-2025,Mumbai,Social,January
CUST001885,27-02-2025,Hyderabad,Organic,February
CUST001887,13-06-2025,Pune,Paid,June
CUST001889,05-06-2025,Ahmedabad,Referral,June
CUST001893,25-02-2025,Pune,Organic,February
CUST001896,09-03-2025,Mumbai,Organic,March
CUST001897,20-02-2025,Mumbai,Referral,February
CUST001899,05-02-2025,Mumbai,Organic,February
CUST001901,29-03-2025,Hyderabad,Organic,March
CUST001904,21-01-2025,Delhi,Organic,January
